channel,kind,tick,us
5,O,4529,10095888.438
5,O,4532,10102047.375
5,O,4535,10107167.562
5,O,4537,10112180.250
5,O,4596,10235312.500
5,O,4599,10240709.625
5,O,4601,10244982.688
5,O,4604,10251561.500
5,O,4606,10256583.250
5,O,4609,10261682.812
5,O,4611,10266688.062
5,O,4614,10272678.188
5,O,4617,10278468.938
5,O,4619,10283192.875
5,O,4621,10287218.312
5,O,4624,10292481.750
5,O,4644,10335343.938
5,O,4647,10340946.500
5,O,4649,10345779.312
5,O,4652,10351956.500
5,O,4655,10357067.438
5,O,4657,10362051.188
5,O,4660,10368420.688
5,O,4662,10372681.625
5,O,4665,10377554.562
5,O,4667,10382642.250
5,O,4669,10387671.688
5,O,4672,10392746.438
5,O,4716,10485268.562
5,O,4719,10490668.938
5,O,4721,10495329.188
5,O,4723,10499354.938
5,O,4725,10504397.938
5,O,4728,10509701.812
5,O,4788,10635294.938
5,O,4791,10640903.500
5,O,4793,10645754.562
5,O,4796,10651956.000
5,O,4799,10657072.938
5,O,4801,10662054.562
5,O,4804,10668400.125
5,O,4807,10674002.188
5,O,4809,10678433.250
5,O,4811,10683546.812
5,O,4814,10688688.188
5,O,4816,10693833.688
5,O,4836,10735212.625
5,O,4838,10739816.000
5,O,4841,10745045.188
5,O,4843,10750080.562
5,O,4845,10754329.500
5,O,4848,10760589.500
5,O,4851,10765830.188
5,O,4853,10770676.750
5,O,4856,10776844.688
5,O,4859,10781882.500
5,O,4861,10786986.562
5,O,4864,10792264.000
5,O,4908,10885334.688
5,O,4911,10890934.250
5,O,4913,10895575.375
5,O,4916,10901943.875
5,O,4919,10907030.938
5,O,4921,10912043.625
5,O,4980,11035291.938
5,O,4983,11040524.875
5,O,4985,11045173.250
5,O,4987,11050214.625
5,O,4989,11054293.125
5,O,4992,11060508.000
5,O,4995,11065906.875
5,O,4997,11070735.188
5,O,5000,11076891.125
5,O,5003,11081985.312
5,O,5005,11086932.375
5,O,5008,11092286.188
5,O,5028,11135237.750
5,O,5030,11139281.750
5,O,5033,11144787.312
5,O,5035,11149468.062
5,O,5038,11155401.938
5,O,5041,11161296.875
5,O,5043,11165929.000
5,O,5045,11170976.500
5,O,5048,11176748.938
5,O,5050,11180556.750
5,O,5052,11185375.750
5,O,5055,11190472.250
5,O,5100,11285245.062
5,O,5103,11290456.750
5,O,5105,11294877.062
5,O,5107,11300098.125
5,O,5110,11305429.562
5,O,5112,11309447.000
5,O,5172,11435244.312
5,O,5174,11439294.312
5,O,5177,11444919.125
5,O,5179,11449570.875
5,O,5182,11455208.938
5,O,5184,11460327.250
5,O,5187,11464791.188
5,O,5189,11469976.125
5,O,5191,11475007.000
5,O,5193,11479239.188
5,O,5196,11484339.125
5,O,5198,11489506.375
5,O,5220,11535129.312
5,O,5223,11539796.938
5,O,5225,11544998.625
5,O,5227,11550021.750
5,O,5230,11555547.875
5,O,5232,11560481.375
5,O,5234,11564327.688
5,O,5237,11569948.000
5,O,5239,11574583.000
5,O,5242,11580332.938
5,O,5245,11585869.938
5,O,5247,11590812.750
5,O,5292,11685176.625
5,O,5295,11690763.938
5,O,5297,11694810.688
5,O,5299,11699451.688
5,O,5302,11705137.750
5,O,5304,11709482.625
5,O,5364,11835047.750
5,O,5367,11839721.375
5,O,5369,11844916.812
5,O,5371,11849958.188
5,O,5374,11855319.875
5,O,5376,11860439.938
5,O,5378,11864304.750
5,O,5381,11869906.812
5,O,5383,11874535.812
5,O,5386,11880167.000
5,O,5388,11884789.562
5,O,5391,11889875.562
5,O,5412,11935109.188
5,O,5415,11940729.875
5,O,5418,11947307.312
5,O,5420,11951545.625
5,O,5422,11956337.688
5,O,5425,11961463.875
5,O,5427,11966676.062
5,O,5430,11972477.250
5,O,5433,11978073.062
5,O,5435,11983003.938
5,O,5438,11988163.562
5,O,5440,11992323.312
5,O,5484,12085087.562
5,O,5487,12090492.062
5,O,5489,12095522.812
5,O,5492,12101493.062
5,O,5495,12106801.938
5,O,5497,12112027.812
5,O,5556,12235117.062
5,O,5559,12240725.625
5,O,5561,12245168.938
5,O,5563,12249187.812
5,O,5566,12255196.688
5,O,5569,12260503.938
5,O,5571,12265689.375
5,O,5573,12270730.875
5,O,5576,12276491.312
5,O,5578,12281077.938
5,O,5581,12286219.312
5,O,5583,12290178.125
5,O,5604,12335056.938
5,O,5607,12340659.500
5,O,5609,12345480.062
5,O,5612,12351669.500
5,O,5615,12356780.438
5,O,5617,12361965.125
5,O,5620,12368069.562
5,O,5623,12373754.000
5,O,5625,12378031.188
5,O,5627,12383259.438
5,O,5630,12388443.562
5,O,5632,12393589.062
5,O,5676,12484951.250
5,O,5679,12490550.812
5,O,5681,12494888.250
5,O,5684,12501352.625
5,O,5686,12505355.125
5,O,5688,12510382.812
5,O,5748,12634953.688
5,O,5750,12639405.250
5,O,5753,12644816.875
5,O,5755,12649669.562
5,O,5758,12655219.938
5,O,5760,12660151.312
5,O,5763,12665550.188
5,O,5765,12670189.812
5,O,5767,12674222.688
5,O,5770,12680137.062
5,O,5773,12685668.062
5,O,5775,12690610.875
5,O,5796,12734934.875
5,O,5799,12740338.250
5,O,5801,12744992.875
5,O,5804,12750043.500
5,O,5806,12755353.438
5,O,5808,12760287.250
5,O,5811,12765491.188
5,O,5813,12770538.688
5,O,5816,12776517.938
5,O,5819,12781831.312
5,O,5821,12786848.500
5,O,5824,12792124.188
5,O,5868,12884970.375
5,O,5870,12889413.250
5,O,5873,12894803.625
5,O,5875,12899647.312
5,O,5878,12905155.188
5,O,5880,12909781.000
5,O,5940,13034882.188
5,O,5943,13040496.625
5,O,5946,13047100.062
5,O,5949,13052712.625
5,O,5951,13057265.562
5,O,5953,13062238.562
5,O,5956,13067985.625
5,O,5958,13072436.562
5,O,5961,13077837.688
5,O,5963,13082750.312
5,O,5966,13087903.938
5,O,5968,13093037.188
5,O,5988,13134845.312
5,O,5991,13140447.875
5,O,5993,13144684.562
5,O,5995,13149253.938
5,O,5998,13155264.188
5,O,6001,13161364.188
5,O,6004,13167922.375
5,O,6007,13173542.688
5,O,6009,13177985.625
5,O,6011,13183117.438
5,O,6013,13187349.812
5,O,6016,13192424.562
5,O,6060,13284899.062
5,O,6063,13290323.938
5,O,6065,13294756.500
5,O,6068,13301118.125
5,O,6070,13306094.125
5,O,6073,13311237.000
5,O,6132,13434904.750
5,O,6135,13440525.562
5,O,6137,13444579.562
5,O,6139,13449432.250
5,O,6142,13455183.562
5,O,6144,13460102.688
5,O,6147,13465290.125
5,O,6149,13469915.750
5,O,6152,13476048.938
5,O,6155,13481368.562
5,O,6157,13485301.812
5,O,6159,13490349.062
5,O,6180,13534828.812
5,O,6183,13540258.938
5,O,6186,13545708.062
5,O,6188,13551450.000
5,O,6190,13555852.438
5,O,6193,13561167.312
5,O,6195,13566190.812
5,O,6197,13570240.312
5,O,6200,13576420.500
5,O,6203,13581532.938
5,O,6205,13586562.375
5,O,6208,13591839.812
5,O,6252,13684786.625
5,O,6255,13690386.188
5,O,6257,13695216.000
5,O,6259,13699262.625
5,O,6262,13705178.250
5,O,6265,13710710.750
5,O,6324,13834790.688
5,O,6327,13840212.312
5,O,6329,13844666.125
5,O,6332,13851058.000
5,O,6335,13856070.500
5,O,6337,13861154.812
5,O,6339,13866196.812
5,O,6341,13870240.312
5,O,6344,13876396.250
5,O,6347,13881478.188
5,O,6349,13886714.812
5,O,6352,13891978.250
5,O,6372,13934766.750
5,O,6375,13940357.062
5,O,6377,13945013.438
5,O,6380,13951379.312
5,O,6382,13955374.312
5,O,6385,13961098.688
5,O,6388,13967679.625
5,O,6391,13972740.625
5,O,6393,13977755.125
5,O,6395,13982862.438
5,O,6398,13988009.812
5,O,6400,13993155.312
5,O,6444,14084644.062
5,O,6447,14090044.438
5,O,6449,14094446.125
5,O,6451,14099716.188
5,O,6454,14105035.375
5,O,6456,14109800.875
5,O,6516,14234776.250
5,O,6519,14240397.062
5,O,6521,14245047.188
5,O,6524,14251236.375
5,O,6526,14255185.500
5,O,6529,14260889.625
5,O,6531,14265503.500
5,O,6533,14270545.000
5,O,6536,14276280.938
5,O,6538,14280867.562
5,O,6541,14286008.938
5,O,6543,14291166.688
5,O,6564,14334625.062
5,O,6566,14338882.250
5,O,6568,14343302.562
5,O,6571,14348519.500
5,O,6573,14353565.500
5,O,6576,14359989.688
5,O,6579,14365406.812
5,O,6581,14370052.438
5,O,6584,14376220.375
5,O,6586,14380229.125
5,O,6589,14385579.188
5,O,6591,14390534.250
5,O,6636,14484710.375
5,O,6639,14490309.938
5,O,6641,14494938.812
5,O,6644,14501319.562
5,O,6647,14506406.625
5,O,6649,14510447.562
5,O,6708,14634688.000
5,O,6710,14638750.250
5,O,6712,14643402.000
5,O,6715,14648624.938
5,O,6717,14653676.938
5,O,6720,14659891.812
5,O,6723,14665302.938
5,O,6725,14670131.250
5,O,6728,14676287.188
5,O,6730,14680277.688
5,O,6733,14685607.750
5,O,6735,14690564.562
5,O,6756,14734621.875
5,O,6759,14740224.438
5,O,6761,14744868.562
5,O,6764,14751047.500
5,O,6767,14756158.438
5,O,6769,14761152.688
5,O,6771,14765165.938
5,O,6773,14770451.125
5,O,6776,14776229.438
5,O,6779,14781731.500
5,O,6781,14786760.938
5,O,6784,14791835.688
5,O,6828,14884533.312
5,O,6830,14889182.688
5,O,6832,14893229.312
5,O,6835,14898631.938
5,O,6837,14903461.750
5,O,6840,14908966.562
5,O,6900,15034545.812
5,O,6903,15040166.625
5,O,6905,15044816.750
5,O,6908,15051227.750
5,O,6911,15056344.688
5,O,6913,15061317.688
5,O,6915,15065349.438
5,O,6917,15070354.188
5,O,6920,15076102.375
5,O,6922,15080701.250
5,O,6925,15085830.375
5,O,6927,15090988.125
5,O,6948,15134549.562
5,O,6950,15138995.125
5,O,6953,15144425.250
5,O,6955,15148487.125
5,O,6957,15153319.938
5,O,6960,15159938.688
5,O,6963,15165154.875
5,O,6965,15169812.750
5,O,6968,15175982.438
5,O,6971,15181094.875
5,O,6973,15186122.562
5,O,6976,15191295.875
5,O,7020,15284575.188
5,O,7023,15290162.500
5,O,7025,15294538.562
5,O,7028,15300964.312
5,O,7031,15306072.250
5,O,7033,15311095.438
5,O,7092,15434508.625
5,O,7095,15439182.250
5,O,7097,15444389.938
5,O,7099,15448445.562
5,O,7101,15453497.562
5,O,7104,15459712.438
5,O,7107,15465123.562
5,O,7109,15469750.938
5,O,7112,15476095.562
5,O,7115,15481203.750
5,O,7117,15486225.438
5,O,7119,15490081.500
5,O,7140,15534593.500
5,O,7143,15540009.125
5,O,7145,15544660.125
5,O,7148,15550818.188
5,O,7151,15555824.688
5,O,7153,15560935.625
5,O,7155,15566147.812
5,O,7158,15571936.750
5,O,7160,15576377.500
5,O,7163,15581489.938
5,O,7165,15586519.375
5,O,7168,15591782.812
5,O,7212,15684441.375
5,O,7214,15688871.688
5,O,7217,15694274.312
5,O,7219,15699105.750
5,O,7221,15703351.688
5,O,7224,15708844.250
5,O,7284,15834462.438
5,O,7287,15840071.000
5,O,7289,15844532.438
5,O,7292,15850924.312
5,O,7295,15856041.250
5,O,7297,15861021.125
5,O,7299,15866050.875
5,O,7302,15871809.688
5,O,7304,15876049.375
5,O,7307,15881545.438
5,O,7309,15886556.625
5,O,7312,15891631.375
5,O,7332,15934377.938
5,O,7335,15939980.500
5,O,7337,15944747.312
5,O,7340,15950990.500
5,O,7343,15956302.375
5,O,7345,15960890.938
5,O,7347,15965336.125
5,O,7350,15971717.375
5,O,7353,15977343.562
5,O,7356,15983456.562
5,O,7358,15988816.625
5,O,7361,15993888.625
5,O,7404,16084377.938
5,O,7406,16088431.188
5,O,7409,16094024.250
5,O,7411,16098439.812
5,O,7414,16104381.688
5,O,7416,16109785.000
5,O,7476,16234329.750
5,O,7479,16239956.438
5,O,7481,16244807.500
5,O,7484,16250808.000
5,O,7487,16256150.375
5,O,7489,16260736.812
5,O,7491,16265364.688
5,O,7494,16271533.000
5,O,7497,16277122.812
5,O,7499,16281644.062
5,O,7501,16286856.188
5,O,7504,16291930.938
5,O,7524,16334418.438
5,O,7527,16339839.938
5,O,7529,16344275.812
5,O,7531,16349311.188
5,O,7534,16354648.625
5,O,7536,16359582.125
5,O,7539,16364987.000
5,O,7541,16369809.062
5,O,7544,16376013.750
5,O,7547,16381126.188
5,O,7549,16385358.562
5,O,7551,16390278.625
5,O,7596,16484316.688
5,O,7599,16489916.250
5,O,7601,16494709.312
5,O,7604,16500917.250
5,O,7607,16506213.875
5,O,7609,16511226.562
5,O,7668,16634322.062
5,O,7671,16639755.938
5,O,7673,16643760.938
5,O,7675,16648410.938
5,O,7677,16653462.938
5,O,7680,16659489.125
5,O,7683,16664888.000
5,O,7685,16669917.250
5,O,7688,16675872.250
5,O,7691,16681167.375
5,O,7693,16685205.062
5,O,7695,16690350.562
5,O,7716,16734341.938
5,O,7719,16739944.500
5,O,7721,16744512.250
5,O,7724,16750954.500
5,O,7727,16756053.188
5,O,7729,16761049.188
5,O,7732,16767418.688
5,O,7734,16771667.375
5,O,7737,16777094.375
5,O,7739,16782413.125
5,O,7742,16787560.500
5,O,7744,16792706.000
5,O,7788,16884325.750
5,O,7791,16889752.875
5,O,7794,16895199.000
5,O,7795,16899218.125
5,O,7798,16904537.312
5,O,7800,16909552.750
5,O,7860,17034217.312
5,O,7863,17039825.875
5,O,7865,17044676.938
5,O,7868,17050866.125
5,O,7871,17055894.312
5,O,7873,17061190.125
5,O,7876,17067322.188
5,O,7878,17071765.812
5,O,7881,17076395.062
5,O,7883,17081386.250
5,O,7885,17086676.625
5,O,7888,17091751.375
5,O,7908,17134203.000
5,O,7910,17138794.125
5,O,7913,17144011.062
5,O,7915,17149034.188
5,O,7917,17153283.125
5,O,7920,17159518.625
5,O,7923,17164734.812
5,O,7925,17169581.375
5,O,7928,17175773.812
5,O,7931,17181087.188
5,O,7933,17185876.062
5,O,7936,17191193.125
5,O,7980,17284237.188
5,O,7983,17289836.750
5,O,7985,17294687.438
5,O,7988,17300825.500
5,O,7991,17305935.188
5,O,7993,17310958.375
5,O,8052,17434209.000
5,O,8054,17438764.625
5,O,8057,17443987.562
5,O,8059,17449028.938
5,O,8061,17453095.188
5,O,8064,17459412.812
5,O,8067,17464811.688
5,O,8069,17469652.250
5,O,8072,17475795.938
5,O,8075,17481091.062
5,O,8077,17486102.250
5,O,8080,17491377.938
5,O,8100,17534142.562
5,O,8102,17538387.500
5,O,8105,17543994.062
5,O,8107,17548362.500
5,O,8110,17554374.500
5,O,8113,17560483.125
5,O,8116,17565922.000
5,O,8118,17571488.875
5,O,8120,17576136.125
5,O,8122,17580312.688
5,O,8125,17585460.062
5,O,8127,17590340.500
5,O,8172,17684074.938
5,O,8174,17688621.562
5,O,8177,17693823.250
5,O,8179,17699065.188
5,O,8182,17704363.500
5,O,8184,17708393.188
5,O,8244,17834150.250
5,O,8246,17838422.062
5,O,8249,17844026.000
5,O,8251,17848452.312
5,O,8254,17854434.938
5,O,8257,17860315.500
5,O,8259,17864929.375
5,O,8261,17869906.750
5,O,8264,17875654.938
5,O,8266,17879456.750
5,O,8268,17884269.750
5,O,8271,17889354.000
5,O,8292,17934085.188
5,O,8295,17938752.812
5,O,8297,17943954.500
5,O,8299,17948977.625
5,O,8302,17954503.750
5,O,8304,17959437.250
5,O,8307,17964678.250
5,O,8309,17969323.875
5,O,8312,17975692.750
5,O,8315,17980819.188
5,O,8317,17985834.625
5,O,8320,17991132.938
5,O,8364,18084112.125
5,O,8367,18089711.688
5,O,8369,18093709.438
5,O,8371,18098350.438
5,O,8374,18104266.062
5,O,8377,18109800.312
5,O,8436,18234137.688
5,O,8438,18238543.250
5,O,8441,18243766.188
5,O,8443,18248819.812
5,O,8446,18254370.188
5,O,8448,18259289.312
5,O,8450,18263154.125
5,O,8453,18268756.188
5,O,8455,18273385.188
5,O,8458,18279297.812
5,O,8461,18284842.812
5,O,8463,18289785.625
5,O,8484,18334062.188
5,O,8487,18339652.500
5,O,8489,18344107.938
5,O,8491,18348358.500
5,O,8494,18354093.188
5,O,8497,18360205.438
5,O,8499,18365604.562
5,O,8502,18371387.625
5,O,8504,18375833.938
5,O,8507,18380843.625
5,O,8509,18386176.750
5,O,8512,18391251.812
5,O,8556,18483961.000
5,O,8558,18488610.375
5,O,8561,18493824.312
5,O,8563,18498856.688
5,O,8566,18504376.812
5,O,8568,18508990.375
5,O,8628,18634091.562
5,O,8631,18639700.125
5,O,8633,18644143.438
5,O,8635,18648162.312
5,O,8638,18654171.188
5,O,8640,18659429.188
5,O,8643,18664639.375
5,O,8645,18669629.000
5,O,8648,18675623.625
5,O,8651,18681156.438
5,O,8653,18686179.875
5,O,8655,18690339.625
5,O,8676,18734063.125
5,O,8679,18739665.688
5,O,8681,18744510.750
5,O,8684,18750687.938
5,O,8687,18755798.875
5,O,8689,18760995.812
5,O,8692,18767152.125
5,O,8695,18772772.438
5,O,8697,18776821.938
5,O,8699,18781349.188
5,O,8702,18786607.062
5,O,8704,18791654.312
5,O,8748,18884001.625
5,O,8751,18889323.750
5,O,8753,18893963.125
5,O,8756,18899010.750
5,O,8758,18903927.125
5,O,8760,18909318.188
5,O,8820,19033903.000
5,O,8822,19038284.062
5,O,8825,19043784.312
5,O,8827,19048637.000
5,O,8830,19054187.375
5,O,8832,19059307.438
5,O,8835,19064505.375
5,O,8837,19069145.000
5,O,8839,19073128.875
5,O,8842,19079092.250
5,O,8845,19084623.250
5,O,8847,19089553.812
5,O,8868,19133985.250
5,O,8871,19139388.625
5,O,8873,19143793.312
5,O,8876,19150209.938
5,O,8878,19155188.938
5,O,8880,19159325.375
5,O,8883,19164541.562
5,O,8885,19169576.812
5,O,8888,19175568.312
5,O,8891,19180869.438
5,O,8893,19185898.875
5,O,8896,19191174.562
5,O,8940,19283839.000
5,O,8942,19288269.625
5,O,8945,19293672.250
5,O,8947,19298515.938
5,O,8950,19304224.750
5,O,8952,19308838.312
5,O,9012,19433934.875
5,O,9015,19439344.250
5,O,9017,19444004.875
5,O,9020,19450195.812
5,O,9023,19455220.562
5,O,9025,19459352.125
5,O,9027,19464537.562
5,O,9029,19469566.812
5,O,9032,19475509.562
5,O,9035,19480816.938
5,O,9037,19486049.938
5,O,9040,19491103.812
5,O,9060,19533850.375
5,O,9063,19539477.438
5,O,9065,19543726.375
5,O,9067,19548359.875
5,O,9070,19554086.938
5,O,9072,19559209.125
5,O,9075,19564162.000
5,O,9077,19568805.875
5,O,9079,19573842.750
5,O,9082,19579183.188
5,O,9084,19584203.125
5,O,9086,19588171.438
5,O,9132,19683877.562
5,O,9135,19689277.938
5,O,9137,19693679.625
5,O,9140,19700078.000
5,O,9142,19705054.000
5,O,9145,19710209.125
5,O,9204,19833847.188
5,O,9207,19839455.750
5,O,9209,19843534.250
5,O,9211,19848362.438
5,O,9214,19854113.750
5,O,9216,19859032.875
5,O,9219,19864449.875
5,O,9222,19871007.812
5,O,9225,19876597.625
5,O,9227,19881118.875
5,O,9229,19885144.312
5,O,9231,19890302.062
5,O,9252,19933782.125
5,O,9255,19939203.625
5,O,9257,19944625.250
5,O,9260,19950394.688
5,O,9262,19954797.125
5,O,9265,19960112.000
5,O,9267,19965135.500
5,O,9269,19969160.500
5,O,9272,19975365.188
5,O,9275,19980666.312
5,O,9277,19985695.750
5,O,9280,19990971.438
6,O,8,678159.688
6,O,14,689430.000
6,O,23,710019.688
6,O,37,738770.875
6,O,46,756364.438
6,O,50,765734.750
6,O,52,770153.750
6,O,55,775813.188
6,O,57,780484.562
6,O,60,786256.312
6,O,62,790866.625
6,O,65,796000.750
6,O,67,800990.562
6,O,70,806314.500
6,O,72,811100.500
6,O,108,886825.375
6,O,111,892462.938
6,O,113,897332.188
6,O,116,903530.250
6,O,119,908679.562
6,O,121,913431.562
6,O,180,1036911.625
6,O,183,1042181.438
6,O,185,1046878.938
6,O,188,1053110.125
6,O,191,1058151.750
6,O,193,1063272.938
6,O,195,1068331.000
6,O,198,1074334.625
6,O,201,1079975.812
6,O,203,1084743.375
6,O,206,1089929.500
6,O,208,1094909.938
6,O,228,1136902.438
6,O,231,1142530.750
6,O,233,1147225.125
6,O,236,1153441.750
6,O,239,1158594.062
6,O,241,1163323.250
6,O,244,1169836.875
6,O,246,1174682.938
6,O,249,1179938.250
6,O,251,1185091.438
6,O,254,1190093.750
6,O,256,1195276.250
6,O,300,1286814.812
6,O,303,1291491.812
6,O,305,1296702.875
6,O,307,1301763.250
6,O,310,1307107.062
6,O,312,1311954.062
6,O,372,1436775.562
6,O,375,1442422.125
6,O,377,1447073.500
6,O,380,1453338.875
6,O,383,1458500.062
6,O,385,1463529.062
6,O,388,1469891.188
6,O,391,1474771.000
6,O,393,1479980.562
6,O,396,1485155.250
6,O,398,1490124.062
6,O,400,1495306.875
6,O,420,1536776.000
6,O,422,1540853.500
6,O,425,1545549.750
6,O,427,1550766.562
6,O,429,1555614.000
6,O,432,1562081.812
6,O,435,1567322.625
6,O,437,1571969.500
6,O,440,1578415.375
6,O,442,1582105.438
6,O,445,1587631.500
6,O,447,1592633.562
6,O,492,1686727.562
6,O,495,1692352.875
6,O,497,1697019.750
6,O,500,1703220.688
6,O,503,1708358.062
6,O,505,1713413.750
6,O,564,1836752.562
6,O,567,1841997.875
6,O,569,1846481.062
6,O,571,1851447.688
6,O,574,1856949.000
6,O,576,1861908.375
6,O,579,1867345.250
6,O,581,1872212.688
6,O,584,1878395.500
6,O,586,1882422.875
6,O,589,1887621.250
6,O,591,1892613.938
6,O,612,1936633.562
6,O,615,1942261.875
6,O,617,1946919.500
6,O,620,1953126.438
6,O,623,1958278.750
6,O,625,1963297.625
6,O,627,1967370.000
6,O,629,1972457.750
6,O,632,1978272.938
6,O,635,1983641.062
6,O,637,1988906.188
6,O,640,1994027.938
6,O,684,2086743.312
6,O,686,2091215.250
6,O,688,2095157.000
6,O,691,2100688.125
6,O,693,2105569.312
6,O,696,2111117.750
6,O,756,2236598.250
6,O,759,2242244.812
6,O,761,2246945.188
6,O,764,2253173.500
6,O,767,2258322.438
6,O,769,2263339.500
6,O,772,2268400.250
6,O,774,2273978.625
6,O,776,2278633.375
6,O,779,2283756.688
6,O,781,2288777.000
6,O,784,2293886.500
6,O,804,2336595.000
6,O,806,2341057.688
6,O,809,2346501.312
6,O,811,2350561.062
6,O,813,2355445.250
6,O,816,2361900.812
6,O,819,2367361.812
6,O,822,2373971.375
6,O,825,2379419.375
6,O,827,2383975.750
6,O,829,2389051.062
6,O,831,2393254.438
6,O,876,2486606.438
6,O,879,2492231.750
6,O,881,2496696.562
6,O,884,2503087.312
6,O,887,2508224.375
6,O,889,2513053.500
6,O,948,2636580.500
6,O,950,2641024.688
6,O,953,2646272.250
6,O,955,2650552.312
6,O,957,2655442.500
6,O,960,2661889.688
6,O,963,2667124.500
6,O,965,2671789.875
6,O,968,2677960.438
6,O,971,2683096.000
6,O,973,2688177.562
6,O,975,2692380.938
6,O,996,2736662.500
6,O,999,2742088.750
6,O,1001,2746581.062
6,O,1003,2751553.938
6,O,1006,2756713.938
6,O,1008,2761865.250
6,O,1011,2767106.062
6,O,1013,2772181.562
6,O,1015,2776255.062
6,O,1018,2781822.188
6,O,1020,2786483.875
6,O,1023,2791615.125
6,O,1068,2886560.562
6,O,1071,2892173.625
6,O,1073,2897042.562
6,O,1076,2903026.625
6,O,1079,2908390.250
6,O,1081,2913448.812
6,O,1140,3036617.000
6,O,1143,3042061.500
6,O,1145,3046737.375
6,O,1148,3052968.562
6,O,1151,3058139.125
6,O,1153,3062941.562
6,O,1156,3068253.375
6,O,1158,3073832.062
6,O,1160,3078486.812
6,O,1163,3083317.562
6,O,1165,3088679.438
6,O,1168,3093788.938
6,O,1188,3136442.750
6,O,1191,3142071.062
6,O,1193,3146955.250
6,O,1196,3153159.312
6,O,1199,3158299.375
6,O,1201,3162935.938
6,O,1203,3167405.750
6,O,1206,3173813.250
6,O,1209,3179273.500
6,O,1211,3183842.125
6,O,1213,3188917.438
6,O,1216,3194026.938
6,O,1260,3286472.500
6,O,1262,3290534.750
6,O,1265,3296186.188
6,O,1268,3302776.125
6,O,1271,3307808.750
6,O,1273,3312968.875
6,O,1332,3436444.875
6,O,1335,3442079.188
6,O,1337,3446957.125
6,O,1340,3453007.875
6,O,1342,3457235.562
6,O,1345,3462763.875
6,O,1347,3467417.500
6,O,1350,3473613.812
6,O,1353,3479242.750
6,O,1355,3483793.125
6,O,1357,3488823.812
6,O,1360,3493945.562
6,O,1380,3536403.250
6,O,1383,3541832.375
6,O,1385,3545915.000
6,O,1387,3550393.812
6,O,1390,3555685.125
6,O,1392,3561709.062
6,O,1395,3567139.688
6,O,1397,3572037.625
6,O,1400,3578042.625
6,O,1403,3583208.688
6,O,1405,3587482.438
6,O,1407,3592475.125
6,O,1452,3686431.125
6,O,1455,3692018.438
6,O,1457,3696848.250
6,O,1460,3703019.438
6,O,1463,3708316.062
6,O,1465,3713329.062
6,O,1524,3836416.812
6,O,1527,3841838.750
6,O,1529,3846169.438
6,O,1532,3852690.312
6,O,1535,3857702.812
6,O,1537,3862811.625
6,O,1539,3867740.500
6,O,1542,3873782.500
6,O,1545,3879573.250
6,O,1547,3884297.500
6,O,1550,3889438.875
6,O,1552,3894584.375
6,O,1572,3936312.938
6,O,1575,3941915.500
6,O,1577,3946748.312
6,O,1580,3952925.500
6,O,1583,3958225.125
6,O,1585,3963221.125
6,O,1588,3969390.000
6,O,1591,3975016.188
6,O,1593,3980439.312
6,O,1596,3985563.500
6,O,1598,3990718.500
6,O,1601,3995802.750
6,O,1644,4086369.812
6,O,1647,4091776.062
6,O,1650,4097222.500
6,O,1652,4102757.500
6,O,1654,4107357.875
6,O,1657,4112488.500
6,O,1716,4236292.125
6,O,1719,4241925.188
6,O,1721,4246776.250
6,O,1724,4252965.438
6,O,1727,4258094.625
6,O,1729,4262973.500
6,O,1732,4269421.812
6,O,1735,4275023.875
6,O,1737,4279424.062
6,O,1739,4284471.625
6,O,1742,4289625.250
6,O,1744,4294758.500
6,O,1764,4336312.688
6,O,1767,4340980.312
6,O,1769,4346182.000
6,O,1771,4351217.375
6,O,1773,4355277.625
6,O,1776,4361488.625
6,O,1779,4366905.750
6,O,1781,4371752.312
6,O,1784,4377920.250
6,O,1787,4383034.438
6,O,1789,4388062.125
6,O,1792,4393339.562
6,O,1836,4486235.438
6,O,1839,4491835.000
6,O,1841,4496677.062
6,O,1844,4502836.000
6,O,1847,4507804.438
6,O,1849,4512932.125
6,O,1908,4636207.250
6,O,1911,4641628.875
6,O,1913,4646088.562
6,O,1916,4651346.125
6,O,1917,4655384.875
6,O,1920,4661612.000
6,O,1923,4666809.938
6,O,1925,4671521.500
6,O,1928,4677794.188
6,O,1931,4683089.312
6,O,1933,4688112.750
6,O,1936,4693390.188
6,O,1956,4736341.750
6,O,1958,4740385.750
6,O,1961,4745992.312
6,O,1963,4750638.062
6,O,1966,4756372.750
6,O,1968,4761655.500
6,O,1971,4766898.062
6,O,1973,4771945.562
6,O,1976,4777718.000
6,O,1978,4781525.812
6,O,1980,4786344.812
6,O,1983,4791429.062
6,O,2028,4886227.688
6,O,2031,4890892.312
6,O,2033,4896091.000
6,O,2035,4901111.125
6,O,2038,4906631.250
6,O,2040,4910648.688
6,O,2100,5036215.688
6,O,2103,5041848.750
6,O,2105,5046511.125
6,O,2108,5052653.062
6,O,2111,5057690.000
6,O,2113,5062682.125
6,O,2116,5069156.375
6,O,2119,5074199.125
6,O,2121,5079384.375
6,O,2123,5084497.938
6,O,2126,5089374.250
6,O,2128,5094596.125
6,O,2148,5136127.125
6,O,2151,5140794.750
6,O,2153,5145984.188
6,O,2155,5151019.562
6,O,2158,5156545.688
6,O,2160,5161479.188
6,O,2162,5165350.000
6,O,2165,5170958.062
